order_id,customer_id,restaurant_id,partner_id,order_date,order_value,company_commission,delivery_fee,delivery_time_minutes,order_status,customer_rating,customer_name,customer_city,age,gender,signup_date,restaurant_name,restaurant_city,cuisine,rating,partner_since,partner_name,partner_city,Vehicle_Types,Experience,Joining_date,payment_id,payment_method,payment_status,payment_amount,payment_date,Month,Weekday,Month_Name,Order_Size,Is_Weekend
O01372,C0590,R0077,P0047,2025-12-10,882,176.4,30,28.0,Delivered,4.7,Vivan,Surat,37,Male,2025-02-12,The Chaat Chart,Pune,South Indian,good,2025-03-23,Vikram,Pune,Bike,5,2024-02-03,PAY01372,UPI,Success,912,2025-12-10,2025-12,Wednesday,December,Low,False
O01373,C0853,R0074,P0012,2024-11-20,685,137.0,30,38.0,Delivered,3.5,Mahek,Hyderabad,45,Female,2026-02-25,The Green Chutney,Pune,Chinese,good,2025-07-27,Ramesh,Pune,Scooter,0,2024-04-07,PAY01373,UPI,Failed,715,2024-11-20,2024-11,Wednesday,November,Low,False
O01374,C0130,R0072,P0033,2025-11-12,188,0.0,0,,Cancelled,,Mahek,Delhi,41,Male,2025-05-24,Naan Stop,Delhi,Mexican,good,2023-07-17,sanjay,Bangalore,Scooter,5,2024-08-29,PAY01374,UPI,Refunded,188,2025-11-12,2025-11,Wednesday,November,Low,False
O01375,C0669,R0064,P0033,2026-01-05,227,45.4,40,35.0,Delivered,2.8,Arjun,Surat,40,Male,2024-06-30,The Green Chutney,Pune,Gujarati,good,2025-05-24,sanjay,Bangalore,Scooter,5,2024-08-29,PAY01375,COD,Success,267,2026-01-05,2026-01,Monday,January,Low,False
O01376,C0261,R0070,P0018,2026-04-28,232,46.4,40,21.0,Delivered,4.7,Harsh,Delhi,41,Male,2025-03-29,Tadka Town,Bangalore,Pizza,good,2024-06-01,Bajraj,Pune,Scooter,5,2026-04-20,PAY01376,UPI,Success,272,2026-04-28,2026-04,Tuesday,April,Low,False
O01377,C0447,R0004,P0046,2025-12-04,465,93.0,40,34.0,Delivered,3.7,Mahek,Bangalore,34,Female,2024-12-06,Wok & Tikka,Pune,North Indian,good,2024-10-27,Kushal,Delhi,Bike,2,2025-02-05,PAY01377,UPI,Success,505,2025-12-04,2025-12,Thursday,December,Low,False
O01378,C0350,R0037,P0020,2026-02-16,379,75.8,40,36.0,Delivered,2.4,Vihaan,Delhi,31,Male,2024-12-22,The Chaat Chart,Bangalore,Mexican,good,2026-02-26,Suresh,Delhi,Scooter,0,2024-10-19,PAY01378,UPI,Success,419,2026-02-16,2026-02,Monday,February,Low,False
O01379,C0251,R0044,P0009,2025-11-19,206,41.2,40,23.0,Delivered,2.9,Mahek,Mumbai,58,Male,2024-07-18,Naan Stop,Pune,Mexican,good,2023-12-05,Ramesh,Pune,Bike,10,2025-03-14,PAY01379,UPI,Success,246,2025-11-19,2025-11,Wednesday,November,Low,False
O01380,C0960,R0001,P0048,2026-05-20,375,75.0,40,31.0,Delivered,5.0,Aditiya,Bangalore,56,Male,2024-10-02,The Midnight Masala,Ahmedabad,Nachos,good,2025-09-12,Ramesh,Bangalore,Bike,4,2023-09-12,PAY01380,UPI,Success,415,2026-05-20,2026-05,Wednesday,May,Low,False
O01381,C0247,R0082,P0029,2024-10-02,324,64.8,40,30.0,Delivered,4.3,Mahek,Delhi,20,Male,2025-05-02,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Kushal,Hyderabad,Bike,6,2024-09-26,PAY01381,COD,Success,364,2024-10-02,2024-10,Wednesday,October,Low,False
O01382,C0837,R0011,P0028,2025-01-24,290,58.0,40,59.0,Delivered,2.4,Arjun,Surat,48,Male,2025-02-08,Curry Cartel,Delhi,North Indian,good,2025-12-22,Bajraj,Ahmedabad,Scooter,7,2024-10-24,PAY01382,COD,Failed,330,2025-01-24,2025-01,Friday,January,Low,False
O01383,C0040,R0012,P0048,2026-03-27,397,79.4,40,48.0,Delivered,4.4,Ayushi,Mumbai,18,Male,2024-10-29,The Green Chutney,Hyderabad,Chinese,good,2024-01-05,Ramesh,Bangalore,Bike,4,2023-09-12,PAY01383,UPI,Success,437,2026-03-27,2026-03,Friday,March,Low,False
O01384,C0343,R0090,P0048,2025-01-23,344,68.8,40,37.0,Delivered,2.2,Aditiya,Delhi,19,Male,2024-08-05,Curry Cartel,Chennai,South Indian,good,2023-10-21,Ramesh,Bangalore,Bike,4,2023-09-12,PAY01384,COD,Success,384,2025-01-23,2025-01,Thursday,January,Low,False
O01385,C0858,R0072,P0037,2024-12-20,949,189.8,30,50.0,Delivered,3.3,Krishna,Ahmedabad,58,Male,2025-07-10,Naan Stop,Delhi,Mexican,good,2023-07-17,Bajraj,Surat,Scooter,7,2025-05-02,PAY01385,COD,Success,979,2024-12-20,2024-12,Friday,December,Low,False
O01386,C0036,R0023,P0024,2026-05-18,549,109.8,30,41.0,Delivered,1.2,Mahek,Surat,33,Male,2024-10-05,Naan Stop,Chennai,Mexican,good,2026-05-26,Vihaan,Ahmedabad,Bike,7,2024-05-12,PAY01386,UPI,Success,579,2026-05-18,2026-05,Monday,May,Low,False
O01387,C0958,R0072,P0010,2025-03-24,611,122.2,30,21.0,Delivered,1.5,Radha,Ahmedabad,33,Female,2026-04-30,Naan Stop,Delhi,Mexican,good,2023-07-17,Suresh,Bangalore,Scooter,0,2025-06-15,PAY01387,UPI,Success,641,2025-03-24,2025-03,Monday,March,Low,False
O01388,C0813,R0005,P0023,2025-03-16,435,87.0,40,56.0,Delivered,3.2,Krishna,Pune,24,Female,2024-10-24,Tadka Town,Pune,North Indian,good,2024-02-07,Bajraj,Delhi,Bike,1,2025-02-09,PAY01388,Credit Card,Success,475,2025-03-16,2025-03,Sunday,March,Low,True
O01389,C0898,R0082,P0038,2025-12-15,242,48.4,40,29.0,Delivered,4.3,Kishan,Pune,18,Male,2025-05-24,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Shiv,Mumbai,Bike,5,2024-03-02,PAY01389,UPI,Success,282,2025-12-15,2025-12,Monday,December,Low,False
O01390,C0964,R0021,P0037,2025-07-25,191,38.2,40,40.0,Delivered,4.1,Siya,Surat,57,Female,2025-08-19,Wok & Tikka,Delhi,Biryani,good,2024-06-29,Bajraj,Surat,Scooter,7,2025-05-02,PAY01390,UPI,Success,231,2025-07-25,2025-07,Friday,July,Low,False
O01391,C0952,R0072,P0017,2026-04-30,475,95.0,40,46.0,Delivered,2.9,Mahek,Pune,33,Male,2026-04-29,Naan Stop,Delhi,Mexican,good,2023-07-17,Shiv,Delhi,Bike,4,2024-12-22,PAY01391,Debit Card,Success,515,2026-04-30,2026-04,Thursday,April,Low,False
O01392,C0156,R0091,P0029,2025-05-02,266,53.2,40,47.0,Delivered,2.0,Rishi,Surat,47,Male,2025-01-02,Tadka Town,Hyderabad,Chinese,good,2025-03-12,Kushal,Hyderabad,Bike,6,2024-09-26,PAY01392,Debit Card,Success,306,2025-05-02,2025-05,Friday,May,Low,False
O01393,C0190,R0032,P0007,2024-08-22,857,171.4,30,31.0,Delivered,3.1,Mudra,Delhi,29,Female,2025-08-04,Tadka Town,Pune,SizzlerItalian,good,2026-03-19,Ramesh,Delhi,Bike,3,2024-01-13,PAY01393,Credit Card,Success,887,2024-08-22,2024-08,Thursday,August,Low,False
O01394,C0736,R0048,P0024,2024-10-03,976,195.2,30,22.0,Delivered,4.6,Isha,Delhi,28,Female,2024-11-14,Curry Cartel,Hyderabad,Gujarati,good,2023-12-31,Vihaan,Ahmedabad,Bike,7,2024-05-12,PAY01394,UPI,Success,1006,2024-10-03,2024-10,Thursday,October,Low,False
O01395,C0717,R0096,P0020,2025-11-27,318,0.0,0,,Cancelled,,Krishna,Mumbai,25,Male,2025-02-19,Dal Roti Wala,Chennai,Chinese,good,2025-06-27,Suresh,Delhi,Scooter,0,2024-10-19,PAY01395,UPI,Refunded,318,2025-11-27,2025-11,Thursday,November,Low,False
O01396,C0715,R0063,P0005,2026-01-01,652,130.4,30,31.0,Delivered,3.5,Siya,Ahmedabad,21,Male,2024-11-27,Wok & Tikka,Bangalore,Mexican,good,2026-02-17,Shiv,Ahmedabad,Bike,3,2024-12-19,PAY01396,UPI,Success,682,2026-01-01,2026-01,Thursday,January,Low,False
O01397,C0264,R0002,P0036,2025-01-29,264,52.8,40,43.0,Delivered,4.8,Kishan,Surat,48,Female,2025-10-28,Naan Stop,Surat,SizzlerItalian,good,2023-08-09,Bajraj,Ahmedabad,Cycle,5,2023-06-25,PAY01397,UPI,Success,304,2025-01-29,2025-01,Wednesday,January,Low,False
O01398,C0650,R0091,P0012,2025-01-27,155,31.0,40,37.0,Delivered,1.9,Radha,Chennai,54,Female,2025-01-18,Tadka Town,Hyderabad,Chinese,good,2025-03-12,Ramesh,Pune,Scooter,0,2024-04-07,PAY01398,COD,Success,195,2025-01-27,2025-01,Monday,January,Low,False
O01399,C0868,R0051,P0015,2026-02-20,245,49.0,40,43.0,Delivered,2.0,Krishna,Delhi,51,Male,2025-02-14,The Green Chutney,Bangalore,Chinese,good,2023-09-14,sanjay,Bangalore,Cycle,6,2025-01-09,PAY01399,UPI,Success,285,2026-02-20,2026-02,Friday,February,Low,False
O01400,C0814,R0060,P0037,2024-06-27,253,50.6,40,51.0,Delivered,1.4,Aditiya,Bangalore,18,Male,2026-06-15,Tadka Town,Pune,Biryani,good,2023-11-28,Bajraj,Surat,Scooter,7,2025-05-02,PAY01400,COD,Success,293,2024-06-27,2024-06,Thursday,June,Low,False
O01401,C0113,R0078,P0004,2024-08-06,941,188.2,30,42.0,Delivered,1.2,Arya,Chennai,51,Male,2024-12-21,The Green Chutney,Pune,North Indian,good,2023-08-16,Vihaan,Hyderabad,Bike,4,2025-12-03,PAY01401,UPI,Success,971,2024-08-06,2024-08,Tuesday,August,Low,False
O01402,C0841,R0068,P0044,2025-03-06,101,20.2,40,41.0,Delivered,4.6,Harsh,Chennai,34,Female,2026-02-01,Curry Cartel,Bangalore,North Indian,good,2023-10-21,Ramesh,Pune,Bike,6,2024-08-10,PAY01402,UPI,Success,141,2025-03-06,2025-03,Thursday,March,Low,False
O01403,C0652,R0083,P0029,2026-02-03,349,69.8,40,47.0,Delivered,4.3,Krishna,Chennai,46,Male,2025-11-23,The Midnight Masala,Pune,Nachos,good,2025-02-12,Kushal,Hyderabad,Bike,6,2024-09-26,PAY01403,COD,Success,389,2026-02-03,2026-02,Tuesday,February,Low,False
O01404,C0741,R0017,P0016,2025-09-23,203,40.6,40,54.0,Delivered,3.6,Krishna,Surat,47,Male,2025-06-13,The Green Chutney,Pune,Biryani,good,2024-02-26,sanjay,Ahmedabad,Scooter,9,2023-11-09,PAY01404,UPI,Success,243,2025-09-23,2025-09,Tuesday,September,Low,False
O01405,C0256,R0067,P0040,2025-04-07,404,80.8,40,33.0,Delivered,4.9,Mahek,Delhi,40,Male,2024-07-08,Naan Stop,Delhi,Mexican,good,2024-04-08,Vihaan,Ahmedabad,Bike,4,2026-02-19,PAY01405,UPI,Success,444,2025-04-07,2025-04,Monday,April,Low,False
O01406,C0489,R0047,P0044,2024-08-12,271,54.2,40,51.0,Delivered,4.3,Ayushi,Ahmedabad,22,Female,2025-11-03,The Green Chutney,Delhi,North Indian,good,2025-12-29,Ramesh,Pune,Bike,6,2024-08-10,PAY01406,UPI,Success,311,2024-08-12,2024-08,Monday,August,Low,False
O01407,C0389,R0086,P0003,2025-11-10,1096,219.2,20,44.0,Delivered,1.3,Mudra,Mumbai,58,Female,2025-11-04,Dal Roti Wala,Delhi,Biryani,good,2025-08-09,Vihaan,Ahmedabad,Bike,4,2025-10-14,PAY01407,COD,Success,1116,2025-11-10,2025-11,Monday,November,High,False
O01408,C0465,R0023,P0007,2026-05-16,726,145.2,30,35.0,Delivered,1.1,Siya,Hyderabad,56,Female,2025-04-22,Naan Stop,Chennai,Mexican,good,2026-05-26,Ramesh,Delhi,Bike,3,2024-01-13,PAY01408,UPI,Success,756,2026-05-16,2026-05,Saturday,May,Low,True
O01409,C0874,R0067,P0028,2026-06-09,445,89.0,40,28.0,Delivered,4.3,Siya,Chennai,37,Female,2026-06-17,Naan Stop,Delhi,Mexican,good,2024-04-08,Bajraj,Ahmedabad,Scooter,7,2024-10-24,PAY01409,Debit Card,Success,485,2026-06-09,2026-06,Tuesday,June,Low,False
O01410,C0210,R0005,P0050,2024-07-29,1302,0.0,0,,Cancelled,,Dimple,Ahmedabad,40,Female,2025-07-09,Tadka Town,Pune,North Indian,good,2024-02-07,Shiv,Mumbai,Cycle,3,2023-07-26,PAY01410,UPI,Refunded,1302,2024-07-29,2024-07,Monday,July,High,False
O01411,C0574,R0076,P0021,2024-09-19,363,72.6,40,30.0,Delivered,4.9,Mudra,Mumbai,22,Female,2024-07-13,Dal Roti Wala,Ahmedabad,SizzlerItalian,good,2023-07-28,Shiv,Mumbai,Scooter,10,2023-07-25,PAY01411,Credit Card,Success,403,2024-09-19,2024-09,Thursday,September,Low,False
O01412,C0032,R0070,P0018,2026-05-21,173,34.6,40,52.0,Delivered,2.4,Kishan,Ahmedabad,41,Female,2025-01-31,Tadka Town,Bangalore,Pizza,good,2024-06-01,Bajraj,Pune,Scooter,5,2026-04-20,PAY01412,UPI,Success,213,2026-05-21,2026-05,Thursday,May,Low,False
O01413,C0551,R0071,P0001,2025-10-12,1652,330.4,20,56.0,Delivered,1.8,Arjun,Delhi,24,Male,2025-03-15,The Green Chutney,Mumbai,Mexican,good,2023-12-19,Ramesh,Ahmedabad,Bike,4,2025-12-25,PAY01413,Debit Card,Success,1672,2025-10-12,2025-10,Sunday,October,High,True
O01414,C0159,R0023,P0019,2024-09-26,385,77.0,40,46.0,Delivered,1.6,Vihaan,Ahmedabad,56,Female,2026-01-18,Naan Stop,Chennai,Mexican,good,2026-05-26,sanjay,Delhi,Bike,5,2025-12-08,PAY01414,UPI,Success,425,2024-09-26,2024-09,Thursday,September,Low,False
O01415,C0381,R0024,P0031,2025-03-14,729,0.0,0,,Cancelled,,Dimple,Bangalore,57,Female,2025-08-26,Naan Stop,Hyderabad,South Indian,good,2025-05-07,Vikram,Ahmedabad,Scooter,3,2023-11-25,PAY01415,COD,Refunded,729,2025-03-14,2025-03,Friday,March,Low,False
O01416,C0675,R0056,P0036,2026-06-03,999,199.8,30,57.0,Delivered,3.5,Vivan,Pune,42,Female,2025-12-19,Wok & Tikka,Mumbai,North Indian,good,2025-09-13,Bajraj,Ahmedabad,Cycle,5,2023-06-25,PAY01416,Debit Card,Success,1029,2026-06-03,2026-06,Wednesday,June,Low,False
O01417,C0728,R0059,P0023,2025-12-05,813,162.6,30,37.0,Delivered,2.0,Isha,Pune,38,Female,2026-02-02,The Green Chutney,Surat,SizzlerItalian,good,2026-05-26,Bajraj,Delhi,Bike,1,2025-02-09,PAY01417,COD,Success,843,2025-12-05,2025-12,Friday,December,Low,False
O01418,C0758,R0086,P0018,2024-07-29,720,144.0,30,30.0,Delivered,2.0,Aditiya,Hyderabad,27,Male,2025-06-19,Dal Roti Wala,Delhi,Biryani,good,2025-08-09,Bajraj,Pune,Scooter,5,2026-04-20,PAY01418,COD,Success,750,2024-07-29,2024-07,Monday,July,Low,False
O01419,C0520,R0089,P0047,2024-08-08,511,102.2,30,25.0,Delivered,3.0,Krishna,Bangalore,39,Female,2025-01-26,Wok & Tikka,Delhi,Biryani,good,2024-05-29,Vikram,Pune,Bike,5,2024-02-03,PAY01419,Debit Card,Success,541,2024-08-08,2024-08,Thursday,August,Low,False
O01420,C0710,R0014,P0006,2025-09-27,400,80.0,40,60.0,Delivered,1.9,Rishi,Mumbai,35,Male,2025-02-27,The Midnight Masala,Pune,South Indian,good,2025-09-27,Vihaan,Surat,Bike,2,2026-05-23,PAY01420,UPI,Success,440,2025-09-27,2025-09,Saturday,September,Low,True
O01421,C0056,R0036,P0032,2024-11-19,398,79.6,40,57.0,Delivered,1.4,Vivan,Hyderabad,46,Male,2025-02-05,Tadka Town,Delhi,SizzlerItalian,good,2025-06-26,sanjay,Delhi,Scooter,1,2025-02-18,PAY01421,UPI,Success,438,2024-11-19,2024-11,Tuesday,November,Low,False
O01422,C0091,R0076,P0049,2025-06-05,527,105.4,30,39.0,Delivered,3.3,Mudra,Delhi,43,Male,2025-02-26,Dal Roti Wala,Ahmedabad,SizzlerItalian,good,2023-07-28,Suresh,Ahmedabad,Bike,4,2025-05-23,PAY01422,UPI,Success,557,2025-06-05,2025-06,Thursday,June,Low,False
O01423,C0037,R0024,P0008,2025-12-15,669,133.8,30,50.0,Delivered,3.8,Isha,Delhi,23,Female,2024-12-15,Naan Stop,Hyderabad,South Indian,good,2025-05-07,Bajraj,Chennai,Cycle,10,2025-02-06,PAY01423,UPI,Success,699,2025-12-15,2025-12,Monday,December,Low,False
O01424,C0834,R0074,P0022,2026-03-26,926,185.2,30,34.0,Delivered,3.2,Dimple,Delhi,48,Male,2026-01-16,The Green Chutney,Pune,Chinese,good,2025-07-27,Vikram,Chennai,Scooter,3,2024-06-25,PAY01424,UPI,Success,956,2026-03-26,2026-03,Thursday,March,Low,False
O01425,C0840,R0001,P0040,2025-07-12,219,43.8,40,43.0,Delivered,3.6,Arya,Chennai,48,Male,2026-03-15,The Midnight Masala,Ahmedabad,Nachos,good,2025-09-12,Vihaan,Ahmedabad,Bike,4,2026-02-19,PAY01425,UPI,Failed,259,2025-07-12,2025-07,Saturday,July,Low,True
O01426,C0267,R0039,P0037,2026-03-07,624,124.8,30,32.0,Delivered,3.1,Ayushi,Surat,25,Female,2025-06-14,The Midnight Masala,Chennai,Nachos,good,2024-10-30,Bajraj,Surat,Scooter,7,2025-05-02,PAY01426,UPI,Success,654,2026-03-07,2026-03,Saturday,March,Low,True
O01427,C0910,R0047,P0043,2025-01-29,939,187.8,30,60.0,Delivered,4.3,Mahek,Ahmedabad,38,Male,2026-03-10,The Green Chutney,Delhi,North Indian,good,2025-12-29,Bajraj,Hyderabad,Bike,1,2025-06-23,PAY01427,UPI,Success,969,2025-01-29,2025-01,Wednesday,January,Low,False
O01428,C0505,R0029,P0008,2026-04-14,1712,342.4,20,35.0,Delivered,1.9,Kishan,Ahmedabad,29,Male,2026-03-08,Naan Stop,Bangalore,North Indian,good,2025-01-01,Bajraj,Chennai,Cycle,10,2025-02-06,PAY01428,UPI,Success,1732,2026-04-14,2026-04,Tuesday,April,High,False
O01429,C0009,R0044,P0023,2026-01-04,1445,289.0,20,44.0,Delivered,1.1,Vivan,Chennai,46,Female,2024-11-20,Naan Stop,Pune,Mexican,good,2023-12-05,Bajraj,Delhi,Bike,1,2025-02-09,PAY01429,COD,Success,1465,2026-01-04,2026-01,Sunday,January,High,True
O01430,C0711,R0072,P0014,2024-08-19,805,161.0,30,28.0,Delivered,2.1,Mudra,Delhi,28,Male,2025-05-31,Naan Stop,Delhi,Mexican,good,2023-07-17,Rajesh,Surat,Bike,8,2026-01-31,PAY01430,UPI,Success,835,2024-08-19,2024-08,Monday,August,Low,False
O01431,C0520,R0083,P0034,2026-01-30,339,67.8,40,57.0,Delivered,4.9,Krishna,Bangalore,39,Female,2025-01-26,The Midnight Masala,Pune,Nachos,good,2025-02-12,Kushal,Ahmedabad,Bike,2,2026-04-13,PAY01431,UPI,Success,379,2026-01-30,2026-01,Friday,January,Low,False
O01432,C0456,R0082,P0046,2024-08-24,1229,245.8,20,45.0,Delivered,4.2,Siya,Mumbai,39,Male,2025-11-09,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Kushal,Delhi,Bike,2,2025-02-05,PAY01432,UPI,Success,1249,2024-08-24,2024-08,Saturday,August,High,True
O01433,C0765,R0060,P0006,2025-06-05,531,106.2,30,51.0,Delivered,3.6,Aditiya,Mumbai,42,Female,2025-01-24,Tadka Town,Pune,Biryani,good,2023-11-28,Vihaan,Surat,Bike,2,2026-05-23,PAY01433,Debit Card,Success,561,2025-06-05,2025-06,Thursday,June,Low,False
O01434,C0407,R0016,P0038,2025-01-11,669,133.8,30,59.0,Delivered,1.9,Radha,Bangalore,41,Female,2024-10-13,Naan Stop,Surat,South Indian,good,2024-01-15,Shiv,Mumbai,Bike,5,2024-03-02,PAY01434,UPI,Success,699,2025-01-11,2025-01,Saturday,January,Low,True
O01435,C0273,R0085,P0044,2026-04-11,990,198.0,30,27.0,Delivered,3.6,Mudra,Delhi,29,Female,2025-10-05,Naan Stop,Mumbai,South Indian,good,2023-08-16,Ramesh,Pune,Bike,6,2024-08-10,PAY01435,UPI,Success,1020,2026-04-11,2026-04,Saturday,April,Low,True
O01436,C0368,R0025,P0015,2025-08-11,614,122.8,30,31.0,Delivered,2.3,Vihaan,Ahmedabad,25,Female,2024-08-12,Curry Cartel,Hyderabad,SizzlerItalian,good,2026-04-22,sanjay,Bangalore,Cycle,6,2025-01-09,PAY01436,UPI,Success,644,2025-08-11,2025-08,Monday,August,Low,False
O01437,C0780,R0040,P0037,2025-03-19,174,34.8,40,23.0,Delivered,2.3,Mahek,Delhi,18,Male,2025-01-25,Tadka Town,Surat,Mexican,good,2026-05-16,Bajraj,Surat,Scooter,7,2025-05-02,PAY01437,COD,Success,214,2025-03-19,2025-03,Wednesday,March,Low,False
O01438,C0181,R0032,P0014,2026-04-04,1485,0.0,0,,Cancelled,,Siya,Pune,25,Female,2024-12-02,Tadka Town,Pune,SizzlerItalian,good,2026-03-19,Rajesh,Surat,Bike,8,2026-01-31,PAY01438,COD,Refunded,1485,2026-04-04,2026-04,Saturday,April,High,True
O01439,C0511,R0011,P0028,2025-05-20,1750,350.0,20,44.0,Delivered,1.1,Arya,Ahmedabad,18,Female,2025-04-17,Curry Cartel,Delhi,North Indian,good,2025-12-22,Bajraj,Ahmedabad,Scooter,7,2024-10-24,PAY01439,UPI,Success,1770,2025-05-20,2025-05,Tuesday,May,High,False
O01440,C0491,R0021,P0021,2025-07-13,393,78.6,40,23.0,Delivered,4.1,Siya,Delhi,37,Female,2025-08-21,Wok & Tikka,Delhi,Biryani,good,2024-06-29,Shiv,Mumbai,Scooter,10,2023-07-25,PAY01440,UPI,Success,433,2025-07-13,2025-07,Sunday,July,Low,True
O01441,C0158,R0073,P0017,2025-12-20,208,41.6,40,55.0,Delivered,2.8,Radha,Delhi,59,Male,2025-12-08,Dal Roti Wala,Pune,Mexican,good,2024-08-09,Shiv,Delhi,Bike,4,2024-12-22,PAY01441,Debit Card,Success,248,2025-12-20,2025-12,Saturday,December,Low,True
O01442,C0175,R0063,P0014,2025-05-28,461,92.2,40,58.0,Delivered,4.5,Vivan,Hyderabad,52,Male,2025-04-25,Wok & Tikka,Bangalore,Mexican,good,2026-02-17,Rajesh,Surat,Bike,8,2026-01-31,PAY01442,UPI,Success,501,2025-05-28,2025-05,Wednesday,May,Low,False
O01443,C0556,R0040,P0035,2025-01-15,1485,297.0,20,44.0,Delivered,2.6,Arya,Ahmedabad,44,Female,2025-04-27,Tadka Town,Surat,Mexican,good,2026-05-16,Suresh,Chennai,Bike,6,2026-05-31,PAY01443,UPI,Success,1505,2025-01-15,2025-01,Wednesday,January,High,False
O01444,C0203,R0015,P0023,2026-06-18,327,65.4,40,32.0,Delivered,1.4,Radha,Pune,28,Female,2025-02-22,Wok & Tikka,Bangalore,Nachos,good,2023-07-28,Bajraj,Delhi,Bike,1,2025-02-09,PAY01444,UPI,Success,367,2026-06-18,2026-06,Thursday,June,Low,False
O01445,C0417,R0098,P0004,2026-03-01,592,118.4,30,59.0,Delivered,4.4,Arjun,Mumbai,45,Female,2025-11-16,The Chaat Chart,Mumbai,Mexican,good,2025-08-08,Vihaan,Hyderabad,Bike,4,2025-12-03,PAY01445,UPI,Success,622,2026-03-01,2026-03,Sunday,March,Low,True
O01446,C0420,R0032,P0015,2024-11-08,476,95.2,40,55.0,Delivered,3.4,Krishna,Hyderabad,60,Female,2024-12-31,Tadka Town,Pune,SizzlerItalian,good,2026-03-19,sanjay,Bangalore,Cycle,6,2025-01-09,PAY01446,UPI,Success,516,2024-11-08,2024-11,Friday,November,Low,False
O01447,C0676,R0092,P0038,2025-02-17,789,157.8,30,54.0,Delivered,4.0,Vihaan,Surat,47,Female,2025-09-21,The Green Chutney,Delhi,North Indian,good,2025-09-04,Shiv,Mumbai,Bike,5,2024-03-02,PAY01447,UPI,Success,819,2025-02-17,2025-02,Monday,February,Low,False
O01448,C0363,R0078,P0028,2026-04-22,1376,275.2,20,43.0,Delivered,1.4,Ayushi,Hyderabad,24,Female,2025-05-08,The Green Chutney,Pune,North Indian,good,2023-08-16,Bajraj,Ahmedabad,Scooter,7,2024-10-24,PAY01448,Credit Card,Success,1396,2026-04-22,2026-04,Wednesday,April,High,False
O01449,C0228,R0054,P0046,2026-01-10,235,47.0,40,35.0,Delivered,2.7,Pranjal,Bangalore,46,Male,2026-03-18,Curry Cartel,Hyderabad,SizzlerItalian,good,2024-11-08,Kushal,Delhi,Bike,2,2025-02-05,PAY01449,UPI,Success,275,2026-01-10,2026-01,Saturday,January,Low,True
O01450,C0495,R0096,P0041,2025-09-07,337,67.4,40,33.0,Delivered,1.6,Mahek,Delhi,26,Female,2025-12-24,Dal Roti Wala,Chennai,Chinese,good,2025-06-27,Suresh,Mumbai,Bike,0,2026-03-10,PAY01450,UPI,Success,377,2025-09-07,2025-09,Sunday,September,Low,True
O01451,C0155,R0036,P0022,2024-12-24,1395,0.0,0,,Cancelled,,Siya,Ahmedabad,56,Female,2025-12-20,Tadka Town,Delhi,SizzlerItalian,good,2025-06-26,Vikram,Chennai,Scooter,3,2024-06-25,PAY01451,Debit Card,Refunded,1395,2024-12-24,2024-12,Tuesday,December,High,False
O01452,C0829,R0065,P0008,2024-07-08,1289,0.0,0,,Cancelled,,Ayushi,Mumbai,43,Male,2024-09-07,Naan Stop,Ahmedabad,Gujarati,good,2023-08-13,Bajraj,Chennai,Cycle,10,2025-02-06,PAY01452,UPI,Refunded,1289,2024-07-08,2024-07,Monday,July,High,False
O01453,C0533,R0073,P0027,2026-03-07,282,56.4,40,51.0,Delivered,2.2,Kishan,Delhi,36,Female,2026-01-07,Dal Roti Wala,Pune,Mexican,good,2024-08-09,Suresh,Delhi,Scooter,2,2023-07-11,PAY01453,UPI,Success,322,2026-03-07,2026-03,Saturday,March,Low,True
O01454,C0011,R0020,P0044,2025-05-17,275,55.0,40,50.0,Delivered,4.3,Radha,Delhi,22,Male,2025-07-20,Wok & Tikka,Ahmedabad,Chinese,good,2025-08-23,Ramesh,Pune,Bike,6,2024-08-10,PAY01454,UPI,Success,315,2025-05-17,2025-05,Saturday,May,Low,True
O01455,C0045,R0030,P0010,2026-04-30,903,180.6,30,50.0,Delivered,4.6,Isha,Chennai,21,Male,2024-09-28,Curry Cartel,Ahmedabad,Mexican,good,2026-01-20,Suresh,Bangalore,Scooter,0,2025-06-15,PAY01455,Debit Card,Failed,933,2026-04-30,2026-04,Thursday,April,Low,False
O01456,C0167,R0082,P0021,2026-02-24,1543,308.6,20,52.0,Delivered,3.4,Siya,Delhi,26,Female,2024-08-21,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Shiv,Mumbai,Scooter,10,2023-07-25,PAY01456,COD,Success,1563,2026-02-24,2026-02,Tuesday,February,High,False
O01457,C0029,R0082,P0024,2025-01-26,301,60.2,40,55.0,Delivered,4.9,Mahek,Delhi,46,Male,2026-03-26,The Midnight Masala,Bangalore,SizzlerItalian,good,2023-08-08,Vihaan,Ahmedabad,Bike,7,2024-05-12,PAY01457,UPI,Success,341,2025-01-26,2025-01,Sunday,January,Low,True
O01458,C0572,R0074,P0018,2025-06-15,1543,308.6,20,43.0,Delivered,1.9,Mahek,Delhi,53,Female,2026-03-07,The Green Chutney,Pune,Chinese,good,2025-07-27,Bajraj,Pune,Scooter,5,2026-04-20,PAY01458,UPI,Success,1563,2025-06-15,2025-06,Sunday,June,High,True
